country,description,points,price,province,region_1,taster_name,year,variety_100,designation_20,winery_3
US,"Wonderfully complex aromatics show a lovely floral note of fresh violets, married to scents of dusty tannins. Supple purple fruits combine with clove and other spices in a svelte wine with a full spectrum of flavors, from flower to fruit to cocoa powder.",92,28.0,Washington,Walla Walla Valley (WA),Paul Gregutt,2008,19.0,Estate,Watermill
US,"This is an unusual wine with aromas of damp herbs, bay leaf, chocolate and citrus. The flavors are sweet and chocolaty with a grainy feel.",87,36.0,Oregon,Walla Walla Valley (OR),Sean P. Sullivan,2012,10.0,Estate,Watermill
US,"This rare, single vineyard (McClellan Estate) Petit Verdot takes some of the toughness out of the grape. It shows floral scents and accents, bright berry fruit, and finishing flavors of cracker and nougat. It's nicely balanced, with fine tannins and no bitterness.",88,32.0,Oregon,Walla Walla Valley (OR),Paul Gregutt,2010,43.0,Estate,Watermill
US,"Scents of sour plum and truffle lead into a tight wine that offers tart red-cherry, plum and  earth flavors. There's a hint of funk and a metalic streak running through the tannins. Two bottles tasted.",87,28.0,Oregon,Walla Walla Valley (OR),Paul Gregutt,2009,44.0,Estate,Watermill
US,"Just three barrels of this outstanding reserve were produced. It's full bodied, richly fruity and broadly textural, it holds its alcohol well, with strawberry jam highlighting a lush palate of ripe, sweet fruits. The barrel notes of toast, caramel and mocha are the frosting on the cake.",94,35.0,Washington,Walla Walla Valley (WA),Paul Gregutt,2008,4.0,Reserve,Watermill
US,"Bold, but complete and well-balanced, this full-bodied wine from a Sierra Foothills stalwart is packed with opulent black plum and cassis flavors and a firmly tannic texture. It starts with lightly smoky, peppery aromas and finishes with lingering fruit, spice and mocha notes. Best after 2020.",91,30.0,California,El Dorado,Jim Gordon,2013,8.0,Estate,Miraflores
US,"This is a proper El Dorado Zin. It's still tight and tannic, but air and time reveal a lovely bouquet of lavender and crushed herbs that's layered, soft and spicy on the finish. Miraflores is making some lovely wines and this is one worth seeking out.",90,25.0,California,El Dorado,Virginie Boone,2009,13.0,Estate,Miraflores
US,"A soft, well-integrated mountain Zin gifted in sweet raspberry and leather, balanced completely between juicy and savory. The finish lingers for a long time, and the wine's acidity accommodates a range of foods, from the expected barbecue and other grilled meats to risotto or gourmet pizza.",89,27.0,California,El Dorado,Virginie Boone,2010,13.0,Estate,Miraflores
US,"Aged 22 months in 35% new French oak, this semisweet wine is so rich and luscious it could be poured at the end of a meal to pair with chocolate or chunks of salty pecorino. It smells like strawberries and black cherries, tastes ripe and jammy and has a soft, mouth-filling texture and low acidity.",90,30.0,California,El Dorado,Jim Gordon,2014,13.0,Estate,Miraflores
US,"Rich in texture and full of flavor, this is a generous, mouth-filling wine that layers subtle spice and fruit and seems to melt on the palate. Matured for 12 months on the lees, it's concentrated, creamy and complex, from its fresh-baked bread and nutmeg aromas to its lemon cream flavors to its lingering, vanilla-laced finish.",92,24.0,California,El Dorado,Jim Gordon,2015,25.0,Estate,Miraflores
US,"While forward with stonefruit and honey, along with toasty oak and vanilla notes, this is a structured Viognier that's crisp and fresh. Drink with Thai food or buttery lobster.",89,20.0,California,El Dorado,Virginie Boone,2012,25.0,Estate,Miraflores
US,"A luxurious texture, with generous fig, vanilla and almond flavors make this reminiscent of a Danish pastry, though not as sweet. It smells subtle but ripe and opulent. Figgy and buttery flavors are broad and mouthfilling, yet a backbone of acidity lends freshness.",90,23.0,California,El Dorado,Jim Gordon,2013,25.0,Estate,Miraflores
US,"Bold but also harmonious, this full-bodied, dry wine blends dark fruit flavors with mild spice and chocolate notes for a mouth-filling, palate-pleasing and attractively complex personality. Extra bottle age helps it bring together several flavor threads that are fun to pick out.",91,30.0,California,El Dorado,Jim Gordon,2011,6.0,Estate,Miraflores
US,"Tightly wound, but clearly big and bold with massive tannins, this Tempranillo has amazingly dark, brooding fruit and spicy undertones and should develop into a stunner with time.",90,25.0,California,El Dorado,Virginie Boone,2009,10.0,Estate,Miraflores
US,"This especially ripe and deep style of Barbera grown at the Miraflores property looks quite dark, smells like dried fruit and tastes rich and full-bodied. It has admirable concentration, a smooth and layered texture and good length on the finish.",91,30.0,California,El Dorado,Jim Gordon,2014,31.0,Estate,Miraflores
US,"This shows the meatier side of Mourvèdre, with flavors of soft leather, purple berries, fragrant wildflowers and earth. The finish is long and savory.",90,26.0,California,El Dorado,Virginie Boone,2009,44.0,Estate,Miraflores
US,"This behemoth is all gristle and power, voluptuously combining 44% Cabernet Sauvignon, 36% Malbec, 9% Petit Verdot, 5% Merlot, 4% Syrah and 2% Carmenere in a mad scientist's way. Velvety, it's beyond full-bodied in blackberry and chocolate, integrated in terms of oak, with a splash of black pepper and tobacco on the finish. Drink now through 2022.",91,70.0,California,Chalk Hill,Virginie Boone,2012,3.0,Estate,Chalk Hill
US,"Almost three-quarters of this blend is made up of Cabernet Sauvignon (45%) and Malbec (30%), with smaller additions of Petit Verdot, Carmenere, Syrah and Merlot. Together they sing, loudly, in a lush, structured explosion of plummy blackberry, boysenberry, leather and espresso. A bright current of acidity throughout keeps it fresh in the glass.",92,70.0,California,Chalk Hill,Virginie Boone,2013,3.0,Estate,Chalk Hill
US,"Dusty and jammy, this has layers of red cherry and blackberry that integrate well with the oak in this proprietary blend of 47% Malbec, 27% Cabernet Sauvignon, 12% Petit Verdot, 11% Syrah and 3% Carmenère. A bit heavy on the palate, it finishes thick and rich, reflective of very ripe fruit.",87,70.0,California,Chalk Hill,Virginie Boone,2011,3.0,Estate,Chalk Hill
US,"This is made largely from Cabernet Sauvignon, incorporating Malbec, Petit Verdot, Merlot and Syrah. Thick, rich and lush, it shows dense layers of black currant, blackberry, meat, licorice and cedar. It finishes rounded and dripping in chocolate.",91,70.0,California,Chalk Hill,Virginie Boone,2014,3.0,Estate,Chalk Hill
US,"Big and robust in ripe black cherry and a richness of vanilla, this wine is full-bodied and then some, imparting plenty of tannin and structure. Forest floor, spicy cardamom and smoky cola give definition to the weight.",89,60.0,California,Russian River Valley,Virginie Boone,2014,1.0,Estate Bottled,Chalk Hill
US,"This sultry wine is sourced from the producer's Trenton Road vineyard, cooler than where the winery itself sits in Chalk Hill. Planted to six clones, it provides this bottling with a taste of blueberry and raspberry integrated around soft, juicy tannins and a brightness of acidity.",90,48.0,California,Russian River Valley,Virginie Boone,2013,1.0,Estate Bottled,Chalk Hill
US,"There's a lot to like in this spritely, vibrant wine, well-crafted in lemony papaya and starfruit. With a small percentage of both Sauvignon Gris and Sauvignon Musque, it's made in a fuller-bodied style, with time spent fermenting in French oak, a smattering of it new, as well as stainless steel. A squeeze of lime closes things out.",88,33.0,California,Chalk Hill,Virginie Boone,2013,12.0,Estate Bottled,Chalk Hill
US,"Pungent kiwi, peach fuzz and notes of herb and gooseberry surround a full-bodied, robust and rounded palate with streaks of citrus and medium acidity.",85,33.0,California,Chalk Hill,Virginie Boone,2014,12.0,Estate Bottled,Chalk Hill
US,"A blend of Sauvignon Blanc, Sauvignon Gris and Sauvignon Musqué, this wine delights for its supple apricot and nectarine flavors. It's floral on the nose, with grapefruit and fennel scents, unfolding slowly to reveal a rich texture and fresh acidity.",91,33.0,California,Chalk Hill,Virginie Boone,2015,12.0,Estate Bottled,Chalk Hill
US,"Golden in color, this wine opens with a decadent nose of baked apple and raisin bread, and the sweetness of vanilla oak. Full bodied and round on the palate, it balances the richness and concentration with lengthy acidity on the finish.",90,42.0,California,Chalk Hill,Virginie Boone,2014,2.0,Estate Bottled,Chalk Hill
US,"From estate-grown grapes, this is a fulsome, generously expansive wine, rich in honeyed vanilla, caramel and toffee, and intense in oak. Peach and hazelnut figure into the mix, as does a taste of nutmeg, making for a warm, lengthy finish.",87,45.0,California,Chalk Hill,Virginie Boone,2013,2.0,Estate Bottled,Chalk Hill
US,"This very fresh and lively wine shows tart black currant, black plum and candied black cherry aromas, as well as elegant hints of lilac and potpourri. That purple flower note fuels the palate, with more lilac and lavender, and the structure is quite firm for its relatively light weight.",91,36.0,California,North Coast,Matt Kettmann,2014,17.0,Estate,Midnight
US,"Strong cedar and cooked cherries alongside purple flowers and fresh tobacco characterize the nose of this wine from the expected-to-be-approved Willow Creek district. The tannins are very pronounced but not dominant, revealing sanguine flavors of iron and bloody game.",87,36.0,California,Paso Robles,Matt Kettmann,2010,17.0,Estate,Midnight
US,"Reserved aromas of lemon zest, shaved butter and wet stone greet the nose on this ready-to-drink bottling from West Paso. The palate shows poached apple and cooked pear tones, with a slightly sour tang keeping it lively.",87,29.0,California,Paso Robles Willow Creek District,Matt Kettmann,2014,2.0,Estate,Midnight
US,"This offers a classic Zin nose, with dried strawberries, plums, white sage, black loam and a minty lift. The palate is juicy but restrained, with ripe olallieberries cut by licorice and tobacco, bound together with considerable grip.",91,36.0,California,Paso Robles Willow Creek District,Matt Kettmann,2012,13.0,Estate,Midnight
US,"A pleasantly dank nose of black tobacco, cedar and deep purple fruit like elderberry combine for a strong wine from the Willow Creek District. It's elegantly brooding, redolent of stewed plums, leaving the tongue gripped with tannins and refreshed with acid.",92,36.0,California,Paso Robles,Matt Kettmann,2011,13.0,Estate,Midnight
US,"Fresh smells of blue raspberry and black licorice characterize the nose. On the palate, it's heavily tannic, beginning with some cherry before becoming distractingly grippy. Hold until 2017.",85,22.0,California,Paso Robles,Matt Kettmann,2010,17.0,Estate,Broken Earth
US,"Aromas of dust and stewed plums give a pleasing entry, but once sipped the wine tastes like it needs more time to mature. The flavors approach strawberry and other red fruits, but remain quite tart and tannic.",86,48.0,California,Paso Robles,Matt Kettmann,2010,4.0,Reserve,Broken Earth
US,"Cherry pie, cherry candy and dried ginger notes converge for a very approachable and inviting nose on this bottling from a sprawling vineyard in eastern Paso Robles. It's light in body, but solid red cherry, cedar and smoked chocolate flavors keep it lively.",89,48.0,California,Paso Robles,Matt Kettmann,2013,17.0,Reserve,Broken Earth
US,"Candied blackberry, creosote and hot tar aromas fuel the nose of this Petit Verdot, a grape increasingly getting solo time in Central Coast bottles. It's thick on the palate, with smoked tobacco, peppery spice and cigar-like tannins.",88,48.0,California,Paso Robles,Matt Kettmann,2010,43.0,Reserve,Broken Earth
